ID;Heures_depuis_dernière_maintenance;Maintenance_complète_année_précédente;Warning_depuis_dernière_maintenance;Heures_usage;Site_fabrication;Type_fréquence;Sensitivité;Type;Usage_critique;Type_avion;Incident
106426;47;No;No;1618;2;A1;Low;Normal;No;Tanker;No
106427;69;No;Yes;1729;1;C;Low;Wet;No;Fighter type C;No
106428;22;Yes;No;2317;2;A1;Low;Wet;No;Turboprop;No
106429;57;No;No;1994;1;C;Low;Normal;No;Helicopter;No
106430;50;Yes;No;2847;2;C;Normal;Dry;Yes;Helicopter;Yes
106431;40;No;No;3743;2;C;Low;Dry;No;Passengers LD;No
106432;26;No;No;3305;1;A2;Low;Dry;No;Turboprop;No
106433;63;No;No;2496;2;C;Low;Normal;No;Passengers LD;No
106434;35;Yes;No;3807;2;A1;Low;Normal;Yes;Unknown;No
106435;58;No;No;2253;2;A1;Low;Wet;No;Passengers LD;No
106436;52;No;Yes;1736;1;C;Normal;Dry;No;Fighter type B;No
106437;20;No;No;2635;2;C;Low;Dry;No;Unknown;No
106438;56;Yes;Yes;3671;1;D;Low;Wet;No;Fighter type A;No
106439;65;Yes;No;1833;2;A1;Low;Normal;No;Helicopter;No
106440;30;Yes;Yes;5013;1;C;Normal;Wet;No;Cargo;No
106441;57;Yes;No;2155;2;A1;Normal;Normal;No;Cargo;No
106442;65;Yes;No;2769;1;C;Normal;Wet;No;Fighter type C;No
106443;67;No;No;3524;2;A1;Low;Normal;Yes;Tanker;No
106444;52;No;No;1899;2;A1;Low;Normal;;Fighter type C;No
106445;52;No;No;2677;2;C;Low;Normal;No;Fighter type A;No
106446;54;No;Yes;2452;2;C;Low;Wet;No;Cargo;No
106447;33;No;Yes;1689;2;A1;Normal;Normal;Yes;Turboprop;No
106448;73;No;No;2276;2;C;Normal;Wet;No;Fighter type C;No
106449;80;No;No;3356;1;D;Low;Wet;No;Cargo;Yes
106450;73;Yes;No;2356;1;C;Normal;Dry;Yes;Passengers SD;No
106451;53;Yes;No;3216;2;A1;Normal;Dry;No;Fighter type C;No
106452;57;Yes;No;2501;2;C;Low;Dry;Yes;Fighter type A;No
106453;32;No;No;1576;;C;Low;Wet;No;Helicopter;No
106454;32;Yes;No;2715;1;A1;Low;Dry;Yes;;No
106455;72;No;No;2069;1;C;Low;Wet;No;Turboprop;No
106456;28;No;No;2387;1;A1;Normal;Dry;No;Tanker;No
106457;57;Yes;No;1939;1;D;Low;Dry;No;Passengers SD;No
106458;22;Yes;Yes;2033;2;C;Normal;Normal;Yes;Fighter type A;No
106459;22;Yes;No;1932;1;A2;Normal;Normal;Yes;Fighter type A;No
106460;58;No;;1638;2;A1;Low;Wet;No;Fighter type A;No
106461;64;Yes;No;2679;1;A1;Low;Dry;No;Other;No
106462;47;No;Yes;3416;1;D;Normal;Dry;Yes;Fighter type C;No
106463;23;No;No;2458;1;C;Normal;Normal;Yes;Cargo;No
106464;82;No;Yes;2938;1;C;Low;Wet;;Other;No
106465;83;No;Yes;2401;1;C;Low;Dry;No;Passengers SD;No
106466;37;Yes;No;3264;2;C;Low;Wet;Yes;Passengers LD;No
106467;21;No;Yes;2114;2;D;Low;Wet;;Fighter type C;No
106468;25;No;No;2144;1;B;Low;Dry;No;Fighter type C;No
106469;75;No;No;3576;1;D;Low;Dry;No;Passengers LD;No
106470;44;No;Yes;2722;2;C;Low;Normal;No;Tanker;Yes
106471;38;No;No;2328;1;A2;Low;Dry;No;Turboprop;No
106472;70;Yes;;2335;2;A1;Low;Wet;No;Cargo;No
106473;51;No;No;3154;2;C;Normal;Normal;No;Cargo;No
106474;52;No;No;2895;1;A1;Low;Normal;No;Unknown;No
106475;50;Yes;Yes;2804;2;D;Normal;Normal;No;Passengers SD;No
106476;30;Yes;Yes;2283;2;A2;Low;Dry;No;Fighter type C;No
106477;40;No;Yes;1841;1;A1;Low;Dry;Yes;Fighter type C;No
106478;45;No;Yes;1746;1;C;Low;Normal;No;Fighter type B;No
106479;72;No;Yes;2325;1;A1;Low;Dry;No;Fighter type C;No
106480;55;;No;2380;2;A1;Low;Wet;No;Tanker;No
106481;42;No;No;1670;1;;Normal;Dry;No;Turboprop;No
106482;50;Yes;No;2040;1;D;Low;Wet;No;Turboprop;No
106483;56;Yes;Yes;2237;1;C;Low;Dry;No;Helicopter;No
106484;60;No;Yes;1442;2;A1;Low;Wet;No;Helicopter;No
106485;61;Yes;No;3391;1;C;Low;Normal;No;Unknown;No
106486;28;Yes;No;2634;1;D;Low;Dry;No;Passengers LD;No
106487;39;No;Yes;2202;1;A2;Normal;Wet;No;Tanker;Yes
106488;53;No;No;2402;1;C;Low;Normal;No;Fighter type B;No
106489;53;Yes;Yes;2677;2;C;Low;Wet;No;Helicopter;No
106490;;No;No;1803;2;D;Low;Normal;No;Passengers LD;No
106491;19;Yes;Yes;3835;1;A1;Low;Wet;No;Fighter type A;Yes
106492;46;No;No;1591;1;D;Normal;Wet;No;Passengers LD;No
106493;46;No;Yes;3566;2;C;Low;Dry;Yes;Tanker;No
106494;44;No;No;2743;1;C;;Dry;Yes;Fighter type C;No
106495;28;Yes;No;2646;2;C;Low;Dry;Yes;Passengers LD;No
106496;46;Yes;No;4556;2;C;Normal;Dry;No;Tanker;No
106497;61;No;Yes;1712;1;;Low;Dry;No;Passengers SD;No
106498;50;No;Yes;3964;2;D;Low;Wet;No;Tanker;No
106499;79;Yes;No;2552;1;A1;Normal;Wet;No;Fighter type B;No
106500;49;No;No;1219;1;A2;Low;Dry;No;Unknown;No
106501;75;No;No;3278;2;A1;Normal;Normal;No;Turboprop;No
106502;41;No;No;3441;2;A1;Low;Wet;No;Fighter type C;No
106503;38;No;No;1176;2;A1;Low;Dry;Yes;Helicopter;No
106504;50;No;Yes;4228;2;D;Low;Dry;No;Helicopter;No
106505;31;No;Yes;2300;2;A1;Normal;Normal;No;Fighter type A;No
106506;29;No;No;4308;1;A1;Normal;Normal;Yes;Turboprop;No
106507;40;Yes;Yes;2852;2;D;Low;Dry;No;Fighter type C;No
106508;59;Yes;No;3128;2;C;Low;Wet;No;Turboprop;No
106509;46;No;Yes;2481;1;A1;Normal;Dry;No;Fighter type A;No
106510;78;Yes;No;5995;2;A2;;Normal;No;Fighter type A;No
106511;49;No;No;2118;1;A1;Normal;Wet;Yes;Turboprop;No
106512;68;No;No;2461;1;C;Low;Normal;No;Unknown;No
106513;57;Yes;No;3278;1;A1;Normal;Dry;No;Cargo;No
106514;22;No;Yes;1672;2;A1;;Normal;Yes;Cargo;No
106515;85;No;No;2323;1;A2;Low;Normal;No;Cargo;Yes
106516;53;No;No;2797;2;D;Low;Normal;No;Fighter type A;No
106517;51;No;Yes;1759;2;C;Low;Normal;No;Fighter type C;Yes
106518;76;Yes;Yes;1756;2;A2;Normal;Wet;Yes;Turboprop;No
106519;65;Yes;No;3468;1;A1;Normal;Dry;No;Fighter type C;No
106520;48;Yes;No;1852;2;A1;Low;Wet;No;Passengers LD;No
106521;56;No;No;1369;1;D;Low;Wet;Yes;Passengers LD;No
106522;21;No;No;1749;1;A1;Normal;Dry;No;Passengers LD;No
106523;40;No;No;2491;1;C;Low;Normal;No;Fighter type C;No
106524;39;No;Yes;3798;1;A1;Low;Wet;Yes;Passengers LD;No
106525;61;Yes;No;1653;1;C;Low;Normal;No;Passengers LD;No
106526;54;No;Yes;3149;1;C;Normal;Wet;No;Helicopter;No
106527;63;Yes;Yes;2415;2;A1;Normal;Wet;No;Fighter type C;No
106528;47;No;No;1894;;A2;Low;Normal;Yes;Passengers SD;Yes
106529;82;No;Yes;2796;1;A2;Normal;Wet;No;Cargo;Yes
106530;50;No;No;3733;1;C;Low;Dry;No;Passengers SD;No
106531;31;No;Yes;1935;2;A1;Low;Dry;Yes;Unknown;No
106532;59;No;Yes;1801;1;A2;Normal;Dry;No;Fighter type B;No
106533;32;Yes;Yes;2360;1;A2;Low;Wet;No;Helicopter;No
106534;44;No;Yes;2553;1;D;Low;Wet;No;;No
106535;42;No;Yes;2713;1;C;Low;Wet;No;Fighter type B;No
106536;29;No;Yes;4104;1;C;Low;Wet;No;Turboprop;No
106537;36;No;No;2237;2;A1;Low;Normal;No;Fighter type B;No
106538;38;No;No;3901;;D;Low;Dry;No;Cargo;No
106539;63;No;No;3150;1;C;Low;Wet;No;Cargo;No
106540;;Yes;Yes;2183;1;A1;Normal;Normal;No;Passengers LD;No
106541;37;Yes;Yes;2315;1;A1;Low;Dry;No;Fighter type C;No
106542;50;No;No;6522;2;C;;Wet;No;Unknown;No
106543;73;;Yes;2010;2;B;Low;Wet;No;Fighter type C;No
106544;46;No;Yes;2332;2;C;Low;Normal;Yes;Fighter type B;No
106545;61;No;No;2334;1;A2;Low;Wet;No;Other;No
106546;48;Yes;No;2698;1;D;Normal;Dry;No;Passengers SD;No
106547;23;No;No;5455;1;;Normal;Wet;No;Cargo;No
106548;41;;No;2575;;A2;Normal;Dry;No;Turboprop;No
106549;23;No;Yes;4188;1;C;Low;Normal;Yes;Other;No
106550;28;No;No;1790;2;;Low;Normal;Yes;Tanker;No
106551;39;No;Yes;2584;2;D;Low;Wet;No;Tanker;No
106552;39;Yes;Yes;1897;;A2;Normal;Wet;No;Tanker;No
106553;40;No;No;2948;2;D;Low;Normal;No;Cargo;No
106554;24;Yes;Yes;3042;1;A1;Low;Normal;Yes;Unknown;No
106555;56;No;Yes;2664;2;D;Low;Dry;No;Fighter type B;No
106556;;No;No;1688;2;A1;Low;Normal;No;Turboprop;No
106557;47;No;Yes;2474;1;;Low;Normal;No;Other;No
106558;27;No;Yes;2591;2;A1;Normal;Dry;No;Fighter type C;No
106559;59;Yes;Yes;2622;1;A1;Low;Dry;Yes;Cargo;No
106560;26;No;No;3599;1;D;Low;Normal;No;Cargo;No
106561;70;;No;4418;2;A1;Low;Wet;Yes;Helicopter;No
106562;65;Yes;No;4086;1;C;Low;Normal;No;Passengers SD;No
106563;40;Yes;Yes;3468;1;A1;Normal;Normal;No;Fighter type C;No
106564;34;Yes;Yes;2415;2;A1;Low;Dry;No;Fighter type A;No
106565;38;Yes;No;2910;1;C;Low;Dry;No;Cargo;No
106566;47;;No;3447;2;C;Normal;Normal;No;Fighter type A;No
106567;39;No;No;2346;2;C;Low;Wet;No;Turboprop;No
106568;75;No;No;1418;1;A1;Normal;Dry;No;Passengers LD;No
106569;37;No;Yes;1521;2;C;Normal;Wet;No;;No
106570;45;No;No;2429;2;A1;Low;;No;Passengers SD;No
106571;52;No;No;2420;2;A1;Normal;Dry;No;Fighter type C;No
106572;34;No;No;3020;2;C;Low;Wet;No;Helicopter;No
106573;43;No;No;3435;1;D;Low;Dry;No;Passengers SD;No
106574;46;Yes;No;5230;2;C;Normal;Wet;No;Fighter type B;No
106575;38;No;Yes;1877;2;A1;Normal;Dry;No;Fighter type B;No
106576;23;Yes;No;3594;1;C;Low;Normal;Yes;Passengers LD;No
106577;56;No;No;1872;2;D;Low;Dry;No;Passengers SD;No
106578;18;No;No;3349;2;D;Low;Dry;No;Turboprop;No
106579;76;No;No;2063;2;A1;Normal;Dry;Yes;Fighter type A;No
106580;37;No;Yes;3177;1;C;Low;Wet;No;Tanker;No
106581;71;No;Yes;2546;2;A1;Normal;Normal;No;Passengers LD;No
106582;22;No;No;2618;2;D;;Normal;No;Helicopter;No
106583;;No;No;1438;1;C;Low;Normal;No;Passengers LD;No
106584;55;Yes;No;3461;2;;Normal;Wet;No;Fighter type C;No
106585;28;Yes;No;3152;1;A2;Low;Normal;Yes;Unknown;No
106586;50;No;Yes;3690;1;C;Normal;Normal;Yes;Turboprop;No
106587;49;No;No;4453;2;C;Low;Wet;Yes;Fighter type A;No
106588;23;No;No;2126;;A1;Low;Dry;No;Passengers LD;No
106589;38;No;Yes;1995;2;D;Low;Wet;No;Fighter type A;Yes
106590;66;No;Yes;2217;2;B;Normal;Wet;No;Fighter type C;No
106591;69;No;Yes;2026;2;A1;Low;Dry;No;Fighter type C;No
106592;43;No;Yes;2247;1;C;Low;Dry;No;Unknown;No
106593;31;No;No;2844;1;A2;Normal;Dry;No;Fighter type A;Yes
106594;61;No;No;2747;2;C;Low;Normal;No;Unknown;No
106595;58;Yes;No;2399;1;C;Low;Wet;Yes;Passengers LD;No
106596;42;No;Yes;1350;1;C;Low;Normal;No;;No
106597;33;Yes;No;3893;2;D;Normal;Wet;Yes;Turboprop;No
106598;30;No;No;5157;1;A1;Normal;Wet;No;Fighter type A;No
106599;46;No;No;1924;1;A1;Normal;Normal;No;Turboprop;No
106600;50;No;Yes;3664;2;A2;Low;;No;Other;Yes
106601;22;No;No;2104;2;D;Normal;Dry;No;Fighter type C;No
106602;43;No;No;1815;2;A2;Normal;Dry;No;Tanker;No
106603;29;No;No;3152;2;C;Low;Normal;No;Fighter type B;Yes
106604;;No;No;2045;2;D;Low;Normal;No;Tanker;No
106605;35;No;No;2250;2;A1;Low;Normal;No;Fighter type B;No
106606;50;No;No;2547;2;D;Low;Dry;Yes;Fighter type B;No
106607;54;Yes;Yes;2046;1;C;Low;Dry;No;Unknown;No
106608;22;No;No;2105;2;C;Normal;Dry;No;Passengers LD;No
106609;44;Yes;No;2327;1;A1;Low;Normal;No;Cargo;Yes
106610;23;No;No;2353;1;A1;Low;Normal;Yes;Other;No
106611;46;No;No;1526;2;D;Normal;Dry;No;Tanker;No
106612;67;No;No;2298;1;C;Low;Dry;No;Fighter type C;No
106613;38;No;No;2379;1;A1;Low;Dry;Yes;Fighter type C;No
106614;56;Yes;No;1466;1;A2;Normal;Dry;No;Passengers LD;No
106615;48;Yes;No;2207;1;A1;Low;Dry;No;Passengers SD;No
106616;42;No;Yes;1741;1;A1;;Wet;Yes;Fighter type C;No
106617;50;No;No;2311;1;C;Low;Normal;No;Turboprop;No
106618;82;No;No;2299;1;C;Low;Normal;No;Cargo;No
106619;49;No;No;2272;2;C;Low;;No;Other;No
106620;47;No;No;2639;2;A1;;Dry;Yes;Passengers LD;No
106621;49;No;No;1531;1;D;Low;Wet;No;Other;No
106622;34;Yes;;2498;2;A1;Low;Wet;No;Turboprop;No
106623;36;No;No;3762;1;C;Low;Wet;No;Fighter type A;No
106624;52;Yes;Yes;2706;1;D;Low;Wet;No;Unknown;No
106625;82;No;No;2014;2;A1;Normal;Wet;No;Cargo;No
106626;69;No;No;4052;1;C;Low;Dry;No;Helicopter;No
106627;63;No;No;2069;2;D;Low;Normal;No;Helicopter;Yes
106628;26;No;No;2440;2;A2;Low;Wet;No;Passengers SD;No
106629;34;Yes;No;2582;2;A2;Normal;Wet;No;Fighter type C;Yes
106630;23;Yes;Yes;3150;1;A1;Low;Dry;Yes;Passengers SD;No
106631;43;No;Yes;2236;2;C;Normal;Wet;Yes;Cargo;Yes
106632;27;No;Yes;3330;2;A1;Low;Dry;No;Fighter type B;No
106633;57;Yes;No;2951;1;A1;Normal;Normal;No;Passengers LD;No
106634;19;Yes;Yes;1520;1;B;Low;Dry;No;Helicopter;No
106635;63;Yes;No;1408;1;A2;Normal;Normal;No;Passengers LD;No
106636;77;No;No;2672;1;D;Low;Dry;No;Fighter type C;No
106637;73;Yes;No;1821;1;A1;Normal;Wet;No;Passengers LD;No
106638;;No;No;1888;2;A1;Normal;Normal;No;Fighter type A;No
106639;56;Yes;Yes;3947;2;D;Low;Normal;No;Fighter type B;No
106640;61;Yes;No;3592;1;C;Low;Normal;;Cargo;No
106641;30;Yes;Yes;2641;2;C;Normal;Dry;No;Other;No
106642;70;Yes;Yes;1308;1;B;Low;Dry;Yes;Other;No
106643;66;No;No;2614;2;A1;Low;Normal;No;Fighter type C;Yes
106644;61;No;Yes;3278;;A2;Low;Normal;No;Fighter type A;No
106645;68;No;No;1818;1;A1;Low;Normal;No;Turboprop;No
106646;33;No;No;2746;1;A2;Low;Normal;No;Passengers SD;No
106647;75;No;Yes;2539;2;A2;Normal;Dry;No;Other;No
106648;21;Yes;Yes;2780;2;A1;Low;Dry;No;Fighter type C;No
106649;58;Yes;Yes;2318;1;D;Low;Normal;No;Other;No
106650;32;No;No;1901;2;D;Low;Wet;Yes;Fighter type C;No
106651;61;No;No;4117;1;C;Low;Normal;No;Other;No
106652;51;No;No;2657;2;A1;Low;Dry;Yes;Fighter type B;No
106653;32;No;Yes;3818;2;A1;Normal;Wet;No;Cargo;No
106654;;No;No;1611;2;C;Normal;Dry;Yes;Helicopter;No
106655;32;Yes;No;4440;2;C;Low;Wet;No;Fighter type B;No
106656;46;No;No;1643;1;A1;Normal;Wet;Yes;Fighter type A;No
106657;37;No;No;2554;1;A2;Low;Normal;No;Unknown;No
106658;70;No;Yes;3033;1;C;Low;Dry;No;Fighter type B;No
106659;54;Yes;Yes;1928;2;B;Normal;Dry;No;Helicopter;No
106660;44;Yes;Yes;1832;1;C;Low;Normal;Yes;Passengers SD;No
106661;46;No;No;1733;1;A1;Low;Dry;No;Fighter type C;No
106662;59;;No;1809;2;A2;Low;Wet;No;Fighter type C;No
106663;60;Yes;Yes;1283;1;A1;Low;Dry;Yes;Cargo;No
106664;48;No;No;1965;1;A1;Normal;Dry;No;Cargo;No
106665;71;No;No;2419;2;A1;Low;Dry;No;Cargo;No
106666;37;No;No;2672;2;D;Low;Normal;No;Unknown;No
106667;52;Yes;No;2376;1;D;Low;Normal;Yes;Cargo;No
106668;50;No;Yes;5058;2;A2;Low;Dry;No;Fighter type C;No
106669;70;No;Yes;1851;1;A1;Normal;Normal;No;Passengers LD;No
106670;86;Yes;No;2457;2;C;Low;Normal;No;Turboprop;No
106671;71;Yes;No;2662;1;A1;Low;Dry;Yes;Turboprop;No
106672;42;No;Yes;2522;1;A2;Normal;Wet;No;Passengers SD;No
106673;;No;Yes;2251;1;D;Normal;Normal;No;Fighter type B;No
106674;52;Yes;Yes;2416;1;D;;Dry;Yes;Turboprop;No
106675;61;No;No;1770;1;D;Low;Normal;No;Tanker;No
106676;24;No;No;1631;2;A1;Normal;Dry;Yes;Turboprop;No
106677;43;No;No;3972;2;C;;Wet;Yes;Fighter type B;No
106678;41;No;No;3562;1;A2;Normal;Dry;No;Helicopter;No
106679;45;No;No;2608;2;A1;Low;Normal;Yes;Fighter type B;No
106680;61;No;Yes;2278;2;A1;Normal;Wet;No;Tanker;No
106681;51;No;No;4085;2;A1;Low;Wet;No;Fighter type C;No
106682;57;Yes;Yes;1915;1;C;Low;Normal;No;Fighter type C;No
106683;36;Yes;No;2115;2;B;Low;Wet;Yes;Unknown;No
106684;43;;Yes;4480;2;A2;Normal;Dry;No;Other;No
106685;32;No;No;3116;1;D;Low;Normal;No;Fighter type C;No
106686;66;No;No;3383;2;A2;Low;Dry;Yes;Helicopter;No
106687;57;Yes;No;2182;2;C;Low;Dry;No;Fighter type C;No
106688;57;No;No;1899;2;D;Normal;Normal;No;Cargo;No
106689;43;No;No;1940;1;D;Normal;Dry;No;Helicopter;No
106690;73;Yes;No;2839;2;C;Normal;Wet;No;Helicopter;No
106691;47;Yes;Yes;1849;2;D;Low;Wet;Yes;Other;No
106692;55;No;Yes;2115;1;A1;;Wet;No;Tanker;No
106693;47;No;Yes;1559;1;D;Low;Normal;No;Passengers LD;No
106694;32;Yes;No;1939;2;A1;Low;Wet;Yes;Turboprop;No
106695;34;No;Yes;4299;2;A1;Low;Wet;No;Other;No
106696;65;No;No;3062;1;A1;Low;Wet;No;Passengers LD;No
106697;27;Yes;Yes;2320;2;D;Low;Normal;No;Tanker;No
106698;71;Yes;No;1756;1;A2;Normal;Dry;No;Fighter type C;No
106699;51;No;Yes;3162;2;D;Normal;Dry;;Fighter type A;No
106700;31;Yes;No;1320;2;A1;Low;Dry;No;Passengers SD;No
106701;20;Yes;No;2548;2;A2;Low;Dry;No;Tanker;Yes
106702;63;No;No;1923;2;A2;Low;Normal;No;Turboprop;No
106703;39;Yes;No;2589;2;D;Low;Dry;Yes;Passengers SD;No
106704;48;Yes;No;3210;2;A1;Low;Wet;No;Passengers SD;No
106705;62;No;No;2805;2;A2;Low;Dry;Yes;Other;No
106706;34;Yes;No;1809;1;A2;Normal;Wet;No;Fighter type C;No
106707;65;No;No;1467;1;D;Low;Normal;No;Unknown;No
106708;54;No;Yes;2102;2;C;Low;Wet;No;Turboprop;Yes
106709;72;No;Yes;2251;2;A1;Low;Wet;No;Passengers LD;No
106710;48;No;No;2771;2;C;Low;Normal;No;Turboprop;No
106711;78;Yes;No;2336;1;D;;Dry;Yes;Fighter type B;No
106712;40;No;No;1531;1;D;Low;Normal;No;Cargo;No
106713;77;No;No;1801;2;C;Normal;Normal;No;Cargo;No
106714;;Yes;No;1509;1;A2;Low;Dry;No;Helicopter;No
106715;41;No;No;2251;1;D;Normal;Normal;No;Tanker;No
106716;69;No;No;1619;1;D;Normal;Wet;No;Other;No
106717;45;No;Yes;1812;1;A1;Normal;Dry;No;Passengers LD;No
106718;58;Yes;Yes;2667;1;A2;Normal;Dry;Yes;Fighter type A;No
106719;32;No;No;1756;2;A1;Low;Wet;Yes;Turboprop;No
106720;65;No;Yes;3722;1;A1;Low;Normal;No;Helicopter;No
106721;45;No;No;2669;2;A2;Normal;Normal;Yes;Fighter type B;No
106722;22;No;Yes;2648;1;C;Low;Dry;No;Fighter type A;No
106723;30;No;Yes;2856;1;C;;Normal;Yes;Helicopter;No
106724;18;No;Yes;2939;2;C;;;Yes;Tanker;No
106725;29;No;No;1859;2;C;Low;Normal;No;Passengers SD;No
106726;71;No;No;3231;1;D;Low;Normal;No;Fighter type C;No
106727;50;No;No;2502;2;A1;Low;Normal;Yes;Fighter type C;No
106728;48;No;Yes;6232;1;C;Normal;Normal;No;Fighter type A;No
106729;60;Yes;No;4580;2;A2;Low;Wet;Yes;Cargo;No
106730;23;No;Yes;2870;1;A1;Low;Normal;No;Tanker;No
106731;63;No;No;2652;2;A1;Normal;Wet;Yes;Fighter type C;No
106732;57;No;No;1449;2;C;Normal;Normal;Yes;Other;No
106733;65;No;No;2946;1;A1;Low;Normal;No;Fighter type A;No
106734;40;No;Yes;2323;1;C;Low;Wet;No;Fighter type A;No
106735;57;No;No;4383;2;A1;Low;Wet;No;Passengers LD;No
106736;82;No;Yes;2744;2;A2;Low;Normal;No;Unknown;No
106737;58;No;Yes;3240;2;A1;Normal;Normal;No;Turboprop;No
106738;53;No;No;3246;2;D;Low;Dry;Yes;Passengers SD;No
106739;70;No;No;1925;2;C;Low;Normal;No;Helicopter;Yes
106740;20;;Yes;2976;2;C;Low;Dry;No;Fighter type C;No
106741;48;No;Yes;2245;2;A1;Low;Normal;No;Unknown;No
106742;53;No;No;2206;1;C;Normal;Wet;No;Other;No
106743;25;No;Yes;2220;2;A1;Low;Dry;No;Cargo;No
106744;47;No;Yes;1496;2;A1;Low;Normal;No;Passengers SD;No
106745;38;No;No;3129;1;A2;Low;Normal;No;Passengers SD;No
106746;82;Yes;No;1380;1;A2;Normal;Dry;No;Passengers SD;No
106747;53;No;Yes;2806;2;A2;Low;Wet;No;Passengers SD;No
106748;23;No;No;2209;2;C;Normal;Normal;No;Cargo;No
106749;38;No;No;5370;2;C;Low;Normal;Yes;Other;No
106750;41;No;No;4245;1;A2;;Wet;No;Helicopter;No
106751;57;No;No;2509;1;C;Low;Dry;No;Passengers SD;No
106752;71;Yes;No;1862;2;A1;Low;Normal;Yes;Other;No
106753;57;No;No;2426;2;C;Low;;No;Passengers LD;No
106754;33;No;No;1459;1;A1;Normal;Dry;No;Fighter type C;No
106755;38;No;No;3651;1;A2;Normal;Normal;No;Fighter type C;No
106756;56;No;Yes;2236;2;D;Low;Normal;Yes;Fighter type C;No
106757;61;No;No;3308;2;C;Normal;Normal;No;Fighter type A;No
106758;43;Yes;Yes;1721;2;C;Normal;Dry;No;Cargo;No
106759;38;No;Yes;3910;2;A1;Normal;Normal;No;Fighter type A;No
106760;41;No;No;3413;1;A1;Normal;Dry;Yes;Fighter type B;No
106761;18;Yes;No;1863;1;A1;Low;Dry;No;Other;No
106762;57;No;No;3027;1;D;Low;Wet;No;Cargo;No
106763;26;No;No;4243;1;C;Normal;Normal;Yes;Other;No
106764;22;No;Yes;3625;1;A1;Low;Dry;Yes;Other;No
106765;36;No;No;2662;2;C;Normal;Dry;No;Fighter type C;Yes
106766;44;No;No;3155;1;C;Low;Dry;Yes;Passengers LD;No
106767;53;No;No;4232;1;A1;Low;Normal;Yes;Fighter type C;No
106768;24;No;Yes;2402;2;C;Low;;No;Cargo;No
106769;63;No;No;3407;1;A1;Low;Normal;No;Turboprop;No
106770;30;Yes;Yes;2063;2;C;Normal;Dry;Yes;Unknown;No
106771;37;No;No;3799;2;C;Normal;Dry;Yes;Tanker;Yes
106772;44;;No;2046;1;C;Low;Dry;No;Turboprop;No
106773;20;Yes;Yes;1935;1;A1;Normal;Dry;No;Other;No
106774;35;No;Yes;2168;;A2;Low;Dry;No;Tanker;No
106775;37;No;No;2559;2;B;Low;Normal;No;Fighter type C;No
106776;44;No;No;2975;1;C;Normal;Normal;No;Other;No
106777;46;No;Yes;1612;2;D;Low;Wet;No;Tanker;No
106778;57;No;No;2633;2;C;Normal;Wet;;Fighter type A;No
106779;21;Yes;No;2206;1;A1;Normal;Wet;No;Passengers LD;No
106780;48;No;No;1733;1;C;Low;Wet;No;Other;No
106781;;No;No;1719;1;A1;Normal;Dry;No;Passengers SD;No
106782;18;No;Yes;2208;2;A1;Low;Dry;No;Passengers SD;No
106783;27;No;No;1904;2;A1;Low;Normal;No;Turboprop;Yes
106784;38;No;No;3420;2;D;Normal;Normal;No;Cargo;Yes
106785;57;No;No;2052;2;A1;Low;Normal;;Other;No
106786;33;No;Yes;2562;2;C;Low;Dry;No;Fighter type C;No
106787;40;Yes;No;2438;1;C;Normal;Normal;No;Fighter type C;No
106788;63;No;Yes;1775;1;C;Low;Dry;No;Fighter type C;No
106789;38;No;Yes;3194;2;A1;Low;Dry;No;Fighter type C;No
106790;85;No;Yes;3248;1;A1;Low;Normal;Yes;Fighter type C;No
106791;46;Yes;No;2627;2;A1;Low;Dry;No;Fighter type C;No
106792;28;Yes;No;3329;1;A1;Low;Wet;Yes;Tanker;No
106793;19;No;Yes;3313;1;A1;Normal;Wet;No;Fighter type C;No
106794;25;No;No;2539;1;D;Low;Wet;No;Unknown;No
106795;38;No;Yes;1688;2;A2;Low;Wet;No;Passengers LD;No
106796;42;No;Yes;1472;2;C;Normal;Wet;No;Passengers SD;No
106797;70;Yes;No;7740;2;A2;Low;Dry;No;Fighter type B;No
106798;30;No;No;2365;2;A2;Low;Wet;Yes;Turboprop;No
106799;22;No;No;2317;1;C;Low;Normal;No;Fighter type C;No
106800;23;No;Yes;2049;2;A1;Low;Dry;No;Tanker;Yes
106801;32;No;No;3273;1;B;;Wet;No;Fighter type A;No
106802;35;No;Yes;4418;1;A1;Normal;Dry;No;Passengers LD;No
106803;43;No;;1842;1;D;Normal;Normal;No;Helicopter;No
106804;45;Yes;No;2631;2;B;Normal;Normal;Yes;Fighter type C;No
106805;59;;No;2784;1;D;Low;Dry;No;Turboprop;No
106806;81;Yes;Yes;4194;2;D;Low;Normal;No;Other;No
106807;55;No;Yes;2282;1;A1;Low;Normal;No;Unknown;No
106808;64;Yes;No;2187;1;A1;Normal;Wet;Yes;Turboprop;No
106809;60;No;No;2584;2;A2;Low;Normal;No;Tanker;No
106810;71;Yes;No;1715;1;A1;Low;Dry;No;Cargo;No
106811;56;No;No;2832;1;A2;Normal;Normal;Yes;Passengers LD;No
106812;29;No;No;2203;2;C;Low;Dry;Yes;Cargo;No
106813;24;No;No;3651;2;C;Low;Wet;No;Fighter type B;No
106814;30;No;No;3578;2;A2;Low;Dry;No;Cargo;No
106815;19;Yes;No;2110;2;A2;Low;Normal;Yes;Passengers SD;No
106816;53;No;No;2098;2;A2;Low;Normal;Yes;Other;No
106817;;No;Yes;2154;1;C;Low;Wet;No;Other;No
