Code Client;Marque;Usage;CSP;Puissance;Valeur;Zone_tarif;Statut Marital;Permis;Garage;Age;Ancienneté;Ancienneté Contrat;Prime;Type Assurance;Fraude
1635961;Volkswagen;Privé;Cadres et professions intellectuelles supérieures (CPIS);4;5;3;Célibataire;1981;Oui;52,00;4,00;4,00;446,22;Tous risques;Non
1636077;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;3;5;Divorcé;2003;Non;29,00;8,00;5,00;1050,37;Tous risques;Non
1638631;Ford;Privé;Professions intermédiaires (PI);7;8;3;Marié;1985;Oui;47,00;14,00;9,00;511,62;Tous risques sérénité;Non
1638673;Saab;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;10;;Marié;1985;Oui;46,00;6,00;7,00;1468,24;Tous risques;Non
1640215;Ford;Privé & trajet travail;Employés (E);8;9;3;Marié;1978;Non;68,00;10,00;35,00;883,29;Tous risques;Non
1640692;Ford;Privé;Professions intermédiaires (PI);8;8;5;Marié;1971;Oui;68,00;7,00;10,00;1073,39;Tous risques;Non
1641131;Saab;Privé & Professionnel;Professions intermédiaires (PI);8;9;4;Marié;1977;Non;54,00;11,00;6,00;1081,47;Tiers;Oui
1641572;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;6;3;Marié;1999;Non;31,00;18,00;11,00;344,53;Tous risques;Oui
1642915;Honda;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;12;3;Marié;1991;Non;43,00;14,00;5,00;1009,67;Tous risques;Non
1643226;Renault;Privé;Cadres et professions intellectuelles supérieures (CPIS);4;5;7;Marié;1980;Non;51,00;17,00;12,00;261,60;Tous risques;Non
1643445;Mazda;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;8;6;Célibataire;2004;Non;26,00;12,00;7,00;802,03;Tiers;Non
1643786;Porsche;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;7;Marié;1996;Non;43,00;5,00;7,00;822,77;Tous risques;Oui
1643966;Volkswagen;Privé;Retraités  (R);4;4;5;Marié;1983;Non;65,00;7,00;5,00;471,83;Tous risques sérénité;Non
1644309;Alfa Romeo;Privé;Retraités  (R);10;14;7;Marié;1954;Oui;74,00;8,00;5,00;1375,70;Tous risques;Non
1656588;Smart;Privé;Professions intermédiaires (PI);11;16;7;Marié;1980;Oui;54,00;4,00;9,00;3210,12;Tous risques sérénité;Non
1656763;Renault;Privé;Retraités  (R);6;6;3;Inconnu;1983;Oui;76,00;13,00;5,00;640,29;Tous risques;Non
1657101;BMW;Privé;Cadres et professions intellectuelles supérieures (CPIS);4;4;4;Marié;1977;Oui;53,00;14,00;5,00;340,57;Tiers;Non
1657875;Peugeot;Privé;Employés (E);7;7;2;Inconnu;1977;Non;54,00;12,00;13,00;827,19;Tous risques sérénité;Non
1644636;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;7;5;Marié;1995;Oui;42,00;10,00;17,00;411,76;Tous risques;Non
1644696;Volvo;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;8;5;Inconnu;1985;Oui;48,00;7,00;4,00;845,48;Tiers;Non
1645086;Chrysler;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;14;2;Célibataire;1984;Non;50,00;10,00;15,00;2423,18;Tous risques;Non
1645190;Peugeot;Privé & Professionnel;Agriculteurs exploitants (AE);5;5;3;Marié;1971;Oui;70,00;14,00;20,00;357,04;Tous risques;Non
1645609;Saab;Privé;Cadres et professions intellectuelles supérieures (CPIS);4;5;10;Marié;1985;Non;45,00;11,00;4,00;261,91;Tous risques sérénité;Non
1645945;Chrysler;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;7;5;Marié;1991;Non;47,00;15,00;13,00;330,66;Tiers;Non
1645970;Fiat;Privé & trajet travail;Employés (E);7;8;4;Célibataire;1997;Non;33,00;8,00;5,00;1681,67;Tiers;Oui
1646109;Citroën;Privé & trajet travail;Employés (E);11;13;4;Marié;1995;Oui;39,00;14,00;8,00;675,20;Tous risques sérénité;Non
1646398;Ford;Privé;Cadres et professions intellectuelles supérieures (CPIS);7;7;10;Marié;1992;Oui;40,00;5,00;5,00;1299,78;Tous risques;Oui
1646759;Renault;Privé;Cadres et professions intellectuelles supérieures (CPIS);8;6;5;Marié;2000;Non;31,00;7,00;6,00;1389,73;Tous risques sérénité;Oui
1646766;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;3;Marié;1984;Oui;46,00;4,00;17,00;841,67;Tous risques sérénité;Non
1647233;Renault;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);4;3;3;Marié;1981;Oui;50,00;11,00;4,00;0,00;Tous risques;Non
1648541;Renault;Privé;Employés (E);4;2;4;Célibataire;1980;Non;62,00;6,00;12,00;439,21;Tous risques;Non
1648601;Fiat;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;9;4;Célibataire;2003;Non;31,00;8,00;5,00;2371,34;Tous risques sérénité;Oui
1650045;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;2;Marié;1991;Non;39,00;9,00;5,00;678,70;Tous risques;Non
1651275;Citroën;Privé & trajet travail;Employés (E);9;12;3;Marié;1984;Non;54,00;19,00;6,00;627,18;Tous risques;Non
1653646;Peugeot;Privé;Employés (E);6;6;4;Marié;1982;Non;51,00;8,00;7,00;1016,07;Tiers;Non
1655186;Citroën;Privé & Professionnel;Employés (E);2;2;3;Inconnu;1985;Non;48,00;10,00;9,00;528,24;Tiers;Non
1656202;Citroën;Privé;Professions intermédiaires (PI);4;2;2;Marié;1988;Non;50,00;9,00;9,00;390,57;Tiers;Non
1651427;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;2;Marié;1994;Oui;37,00;9,00;6,00;612,39;Tous risques;Non
1651507;Mazda;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);3;4;2;Divorcé;1989;Oui;42,00;15,00;4,00;327,16;Tous risques;Non
1651870;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;7;Marié;1981;Oui;49,00;16,00;4,00;539,82;Tous risques;Non
1653169;Peugeot;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;7;3;Inconnu;;Oui;;4,00;5,00;1908,05;Tous risques;Non
1653861;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);4;3;4;Célibataire;2002;Oui;32,00;9,00;5,00;1146,11;Tous risques;Oui
1653982;Volkswagen;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;8;5;Marié;1980;Oui;51,00;5,00;12,00;1408,63;Tiers;Non
1655870;Fiat;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;7;7;Inconnu;;Non;;7,00;7,00;2073,00;Tous risques sérénité;Non
1656823;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;9;10;Marié;1986;Non;45,00;5,00;5,00;1404,21;Tiers;Non
1658236;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;7;7;Célibataire;1995;Oui;36,00;8,00;7,00;2287,80;Tous risques;Oui
1658354;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;8;7;Inconnu;1979;Non;;12,00;4,00;511,92;Tous risques;Non
1659641;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;5;Marié;1993;Non;56,00;10,00;6,00;546,22;Tiers;Non
1659710;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;6;3;Marié;1995;Oui;37,00;4,00;14,00;567,87;Tiers;Non
1660860;Ford;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);11;13;3;Marié;1992;Oui;39,00;5,00;8,00;1794,48;Tous risques sérénité;Non
1661839;Mazda;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;2;Marié;1989;Oui;41,00;14,00;15,00;617,27;Tous risques;Non
1661988;Peugeot;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;7;2;Inconnu;;Oui;;10,00;6,00;1290,79;Tous risques;Oui
1665806;Citroën;Privé & trajet travail;Employés (E);7;9;6;Marié;1996;Oui;36,00;6,00;6,00;1039,85;Tous risques;Non
1668870;Renault;Privé;Retraités  (R);8;8;3;Marié;1967;Non;79,00;21,00;11,00;281,73;Tiers;Non
1668872;Mercedes-Benz;Privé & trajet travail;Employés (E);3;3;8;Marié;2001;Non;30,00;7,00;5,00;1284,38;Tous risques;Non
1662441;Renault;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);8;7;10;Divorcé;1984;Oui;50,00;7,00;6,00;2287,80;Tous risques sérénité;Oui
1662820;Renault;Privé & Professionnel;Artisans, commerçants et chefs d’entreprise (ACCE);5;4;5;Inconnu;;Oui;;6,00;4,00;618,79;Tous risques;Non
1663711;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;8;6;Marié;1996;Non;38,00;8,00;16,00;1402,53;Tiers;Oui
1663802;Kia;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);10;14;5;Marié;1982;Oui;49,00;11,00;5,00;1821,00;Tiers;Non
1664354;Mercedes-Benz;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;7;3;Marié;1999;Oui;31,00;10,00;11,00;903,72;Tiers;Oui
1664631;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;5;Marié;1992;Oui;39,00;8,00;12,00;1213,34;Tiers;Non
1665827;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;8;7;Marié;1993;Non;38,00;10,00;5,00;1594,31;Tous risques sérénité;Oui
1666454;Ford;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;7;5;Inconnu;;Non;;5,00;5,00;2326,22;Tiers;Oui
1667600;Fiat;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;10;8;Célibataire;1995;Non;38,00;18,00;6,00;463,60;Tous risques sérénité;Non
1668356;Volkswagen;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;6;5;Marié;1977;Non;57,00;12,00;12,00;426,10;Tous risques sérénité;Non
1668380;Volkswagen;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;6;3;Marié;1994;Non;38,00;11,00;11,00;316,33;Tiers;Non
1668639;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);2;2;2;Marié;1967;Oui;64,00;18,00;13,00;159,46;Tous risques sérénité;Non
1669159;Citroën;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);9;14;4;Marié;1985;Non;51,00;15,00;9,00;868,20;Tous risques;Non
1669215;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);3;2;5;Marié;1996;Oui;35,00;10,00;4,00;724,74;Tous risques;Oui
1669227;Saab;Privé & trajet travail;Employés (E);9;9;5;Célibataire;2000;Non;32,00;7,00;8,00;2210,21;Tous risques sérénité;Oui
1669881;Renault;Privé & Professionnel;Professions intermédiaires (PI);6;8;2;Inconnu;;Oui;;15,00;4,00;208,09;Tiers;Non
1803134;Volkswagen;Privé & trajet travail;Ouvriers (O);10;10;6;Célibataire;1992;Non;36,00;14,00;5,00;1411,53;Tous risques sérénité;Oui
1804217;Citroën;Privé & Professionnel;Ouvriers (O);7;7;5;Célibataire;1988;Non;43,00;4,00;5,00;1397,04;Tous risques;Non
1669425;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;5;6;Inconnu;;Non;;5,00;5,00;1211,36;Tiers;Non
1669541;Renault;Privé;Cadres et professions intellectuelles supérieures (CPIS);8;7;5;Marié;1990;Oui;42,00;6,00;6,00;667,88;Tous risques;Non
1669916;Renault;Privé;Professions intermédiaires (PI);10;13;1;Marié;1985;Oui;46,00;5,00;12,00;1091,99;Tous risques sérénité;Non
1669972;Lancia;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;6;6;Divorcé;1984;Non;48,00;10,00;10,00;1507,57;Tous risques;Oui
1670038;Toyota;Privé;Retraités  (R);11;15;2;Marié;1974;Oui;62,00;9,00;13,00;1783,50;Tiers;Non
1670847;Citroën;Privé & trajet travail;Employés (E);9;10;2;Marié;1976;Oui;55,00;8,00;22,00;1064,55;Tous risques sérénité;Non
1671082;Citroën;Privé;Professions intermédiaires (PI);2;3;3;Marié;1981;Oui;59,00;18,00;5,00;237,52;Tiers;Non
1672631;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);3;3;5;Marié;1996;Oui;35,00;16,00;5,00;468,32;Tiers;Non
1672746;Honda;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);10;14;3;Marié;1985;Oui;48,00;5,00;13,00;1408,63;Tous risques;Non
1674413;Peugeot;Privé;Retraités  (R);6;5;3;Célibataire;1980;Non;69,00;9,00;6,00;686,78;Tous risques;Non
1674497;Citroën;Privé;Professions intermédiaires (PI);4;4;5;Marié;2002;Oui;50,00;17,00;10,00;487,53;Tous risques sérénité;Non
1675156;Renault;Privé & Professionnel;Professions intermédiaires (PI);5;6;2;Inconnu;;Non;;21,00;4,00;303,22;Tiers;Non
1675272;Peugeot;Privé;Retraités  (R);5;5;2;Marié;1963;Oui;73,00;8,00;15,00;445,91;Tous risques sérénité;Non
1675604;Renault;Privé & trajet travail;Employés (E);9;10;3;Marié;1987;Oui;46,00;13,00;18,00;557,96;Tiers;Non
1675731;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;3;Marié;1989;Non;44,00;4,00;4,00;589,98;Tous risques sérénité;Non
1675829;Peugeot;Privé & trajet travail;Employés (E);5;2;3;Marié;1980;Non;51,00;14,00;5,00;361,46;Tous risques;Non
1675870;Peugeot;Privé & Professionnel;Agriculteurs exploitants (AE);6;9;2;Célibataire;1984;Oui;47,00;22,00;6,00;177,30;Tous risques sérénité;Non
1687863;Porsche;Privé;Retraités  (R);6;4;6;Marié;1973;Non;80,00;6,00;13,00;820,79;Tous risques;Non
1688521;Peugeot;Privé;Retraités  (R);6;6;5;Célibataire;1982;Oui;67,00;7,00;13,00;1842,50;Tous risques;Oui
1690222;Ford;Privé;Professions intermédiaires (PI);6;8;3;Marié;2000;Non;33,00;16,00;4,00;405,67;Tous risques;Oui
1692652;Peugeot;Privé;Professions intermédiaires (PI);3;4;2;Marié;1983;Non;54,00;16,00;10,00;223,80;Tous risques sérénité;Non
1676040;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);3;3;3;Célibataire;2001;Non;30,00;17,00;10,00;475,49;Tous risques;Oui
1676568;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;3;Célibataire;1999;Oui;31,00;5,00;10,00;1071,56;Tous risques;Oui
1676760;Peugeot;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;4;7;Inconnu;1977;Oui;;5,00;5,00;808,44;Tous risques;Non
1677526;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);4;3;3;Célibataire;2000;Non;33,00;4,00;4,00;1318,38;Tous risques sérénité;Non
1677577;Citroën;Privé;Retraités  (R);6;4;5;Marié;1986;Oui;51,00;7,00;4,00;1343,99;Tous risques sérénité;Oui
1677710;Renault;Privé & trajet travail;Ouvriers (O);5;3;3;Marié;1983;Oui;49,00;9,00;5,00;354,14;Tous risques;Non
1678583;Ford;Privé & trajet travail;Employés (E);6;9;3;Marié;1973;Oui;63,00;6,00;6,00;729,93;Tous risques;Non
1678721;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;5;5;Marié;1984;Oui;48,00;13,00;8,00;756,45;Tous risques;Non
1678734;Ford;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;7;5;Inconnu;;Non;;5,00;5,00;1335,30;Tous risques;Non
1678786;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);7;5;5;Inconnu;;Non;;4,00;6,00;1556,50;Tous risques;Non
1679090;Saab;Privé & trajet travail;Employés (E);6;7;2;Marié;1986;Non;45,00;7,00;6,00;493,02;Tous risques;Non
1680462;Renault;Privé & trajet travail;Employés (E);7;6;7;Marié;1990;Oui;41,00;8,00;5,00;1185,44;Tous risques;Non
1681216;Audi;Privé & Professionnel;Agriculteurs exploitants (AE);9;9;3;Marié;1979;Oui;51,00;12,00;5,00;1062,87;Tous risques;Non
1681266;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);6;12;3;Marié;1974;Oui;56,00;14,00;12,00;307,03;Tous risques sérénité;Non
1681615;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;4;8;Célibataire;2005;Non;26,00;7,00;4,00;1574,80;Tous risques sérénité;Non
1681727;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);7;9;5;Marié;1964;Non;68,00;16,00;14,00;404,29;Tous risques;Non
1682430;Renault;Privé;Retraités  (R);7;8;2;Marié;1975;Oui;62,00;14,00;19,00;414,20;Tiers;Non
1686401;Chrysler;Privé;Professions intermédiaires (PI);11;18;3;Marié;1982;Non;48,00;11,00;4,00;2548,03;Tous risques;Non
1687108;Ford;Privé & trajet travail;Employés (E);7;9;5;Marié;1988;Non;55,00;6,00;5,00;1378,90;Tous risques;Oui
1687128;Peugeot;Privé & trajet travail;Employés (E);7;6;2;Marié;1980;Oui;57,00;12,00;12,00;465,43;Tous risques;Non
1683074;Lancia;Privé & trajet travail;Artisans, commerçants et chefs d’entreprise (ACCE);11;15;3;Marié;1975;Oui;60,00;5,00;5,00;1580,90;Tous risques sérénité;Non
1683145;Renault;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);5;3;6;Inconnu;;Non;;6,00;6,00;845,48;Tous risques;Non
1686245;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);9;7;3;Inconnu;;Oui;;5,00;5,00;1244,75;Tous risques;Oui
1686349;Ford;Privé & trajet travail;Autres personnes sans activité professionnelle (APSAP);5;4;3;Célibataire;2008;Oui;23,00;13,00;4,00;1314,87;Tous risques;Oui
1686517;Renault;Privé & trajet travail;Autres personnes sans activité professionnelle (APSAP);2;3;9;Marié;2002;Non;60,00;21,00;9,00;1175,84;Tiers;Oui
1687392;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);5;5;3;Inconnu;1995;Oui;40,00;15,00;5,00;496,22;Tous risques sérénité;Non
1687770;Ford;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;7;6;Inconnu;;Non;;5,00;5,00;1168,83;Tous risques;Non
1688308;Peugeot;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);6;5;7;Célibataire;1988;Non;42,00;9,00;4,00;538,45;Tous risques sérénité;Non
1688868;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;11;3;Marié;1994;Non;55,00;14,00;5,00;375,18;Tous risques sérénité;Non
1689621;Chrysler;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);7;15;3;Marié;1991;Oui;42,00;9,00;4,00;1067,30;Tous risques;Non
1690801;Renault;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);6;7;5;Célibataire;1996;Non;34,00;17,00;8,00;489,82;Tous risques sérénité;Non
1692404;Renault;Privé & Professionnel;Agriculteurs exploitants (AE);4;5;3;Marié;1992;Oui;40,00;19,00;5,00;327,16;Tous risques sérénité;Oui
1694087;Audi;Privé & Professionnel;Cadres et professions intellectuelles supérieures (CPIS);8;10;7;Marié;1986;Oui;44,00;20,00;9,00;336,76;Tous risques;Non
1694364;Renault;Privé & Professionnel;Ouvriers (O);7;5;3;Inconnu;1992;Oui;;5,00;5,00;1159,53;Tous risques;Non
1694698;Mazda;Privé;Retraités  (R);3;4;1;Marié;1969;Oui;65,00;13,00;5,00;810,88;Tiers;Oui
1721403;Peugeot;Privé;Retraités  (R);8;7;3;Marié;1972;Oui;64,00;8,00;16,00;769,56;Tous risques;Non
1722332;Ford;Privé & trajet travail;Employés (E);8;9;7;Marié;1999;Non;33,00;8,00;13,00;1168,22;Tous risques;Non
1723712;Citroën;Privé & Professionnel;Agriculteurs exploitants (AE);9;9;5;Marié;1970;Oui;68,00;4,00;14,00;886,80;Tous risques;Non
1725972;Citroën;Privé;Retraités  (R);4;4;6;Marié;1948;Oui;85,00;12,00;7,00;611,47;Tous risques;Non
1694965;Peugeot;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);8;7;4;Inconnu;2001;Non;30,00;7,00;5,00;2166,15;Tous risques sérénité;Oui
1695521;Renault;Privé;Professions intermédiaires (PI);5;4;3;Marié;1973;Non;71,00;10,00;18,00;661,78;Tous risques;Non
1695545;Citroën;Privé & trajet travail;Cadres et professions intellectuelles supérieures (CPIS);5;4;4;Inconnu;2004;Non;28,00;7,00;5,00;752,34;Tous risques;Non
