ID;Age;Sexe; Salaire ;Sexe;Statut;Division;Département;Poste;Ancienneté;Mobilité;HeuresSup;Attrition;Déplacement;Distance lieu de travail;Notation 2017;Grade;Satisfaction;Heures supplémentaires;Nombre employeurs précédents;Ancienneté;Ancienneté compagnie;Ancienneté dans le poste;Dernière augmentation;Manager;Satisfaction lieu de travail;Formation;Equilbre;Notation 2018;Satisfaction équipe
1087;21;M; 12 170,00 € ;Homme;Célibataire;Ordinateurs;Ventes;Architecte;0;Ponctuellement;Oui;Démission;Travel_Frequently;22;Low;4;Very High;Yes;1;32;32;6;13;9;High;2;Better;Excellent;Very High
1088;35;M; 12 812,50 € ;Femme;Marié;Digital;R&D;Développeur logiciels;7;Rarement;Oui;En poste;Travel_Rarely;7;High;1;High;Yes;0;12;11;10;5;7;Medium;4;Better;Outstanding;Medium
1089;41;M; 3 498,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;7;Rarement;Non;En poste;Travel_Rarely;2;Medium;1;Medium;No;4;4;1;0;0;0;High;3;Better;Excellent;Medium
1090;36;M; 1 904,00 € ;Homme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;0;Rarement;Non;En poste;Travel_Rarely;13;High;2;Very High;No;1;10;10;8;3;7;Low;2;Better;Excellent;Low
1091;30;M; 11 389,50 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Travel_Rarely;8;Low;2;Low;No;3;9;7;7;0;7;High;3;Better;Excellent;High
1092;29;M; 6 512,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;10;Jamais;Non;En poste;Travel_Rarely;25;Medium;2;Medium;No;1;5;5;3;0;2;Very High;2;Better;Excellent;Very High
1093;23;M; 5 446,00 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;0;Rarement;Non;En poste;Travel_Rarely;28;High;1;Very High;No;4;8;5;4;0;3;Very High;3;Better;Outstanding;Very High
1094;31;M; 4 238,00 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Travel_Frequently;2;High;3;Very High;Yes;2;24;20;8;13;9;Very High;3;Bad;Excellent;High
1095;44;F; 4 792,50 € ;Femme;Marié;Logiciels;R&D;Développeur logiciels;3;Rarement;Non;En poste;Travel_Rarely;9;High;2;Low;No;0;9;8;4;7;1;Low;5;Best;Excellent;Very High
1096;52;F; 4 437,50 € ;Femme;Marié;Ordinateurs;R&D;Responsable d'Agence;2;Rarement;Non;En poste;Travel_Rarely;28;High;2;High;Yes;1;15;15;14;5;7;Medium;3;Better;Excellent;Medium
1097;27;F; 1 946,00 € ;Femme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Jamais;Non;En poste;Travel_Rarely;6;High;4;Very High;Yes;1;21;21;7;7;7;High;2;Better;Outstanding;Very High
1098;36;F; 12 317,00 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;0;Rarement;Non;En poste;Travel_Rarely;21;Medium;1;Low;No;0;2;1;1;0;0;High;3;Better;Excellent;Medium
1099;29;M; 4 367,00 € ;Homme;Célibataire;Ordinateurs;R&D;Développeur logiciels;7;Rarement;Non;Démission;Non-Travel;8;High;2;Very High;Yes;3;8;2;2;2;2;Very High;2;Better;Excellent;High
1100;38;M; 11 385,50 € ;Femme;Célibataire;Ordinateurs;R&D;Développeur logiciels;9;Rarement;Non;En poste;Travel_Rarely;1;High;3;Medium;No;1;10;10;8;7;7;Low;4;Better;Excellent;Low
1101;55;M; 1 581,50 € ;Homme;Célibataire;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Oui;Démission;Travel_Rarely;28;Medium;1;High;No;0;6;5;3;4;2;Medium;5;Better;Outstanding;Low
1102;26;F; 10 108,00 € ;Femme;Divorcé;Logiciels;R&D;Développeur logiciels;7;Rarement;Non;En poste;Travel_Rarely;5;Medium;2;Medium;No;3;12;7;1;2;5;Very High;2;Better;Excellent;Low
1103;42;F; 1 076,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;En poste;Travel_Rarely;2;High;1;Very High;Yes;3;7;3;2;1;2;High;3;Good;Outstanding;Very High
1104;47;F; 4 692,50 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;0;Rarement;Oui;Démission;Travel_Rarely;16;High;2;High;No;8;18;8;7;7;7;High;2;Better;Excellent;High
1105;47;F; 6 533,00 € ;Femme;Divorcé;Ordinateurs;R&D;Directeur Commercial;8;Rarement;Oui;En poste;Travel_Rarely;9;Very High;1;High;No;6;5;1;0;0;0;High;2;Good;Excellent;Low
1106;35;M; 6 144,50 € ;Homme;Célibataire;Ordinateurs;Ventes;Architecte;0;Jamais;Non;Démission;Travel_Rarely;8;High;2;Low;No;2;8;2;2;2;2;Low;6;Bad;Excellent;Very High
1107;46;M; 13 007,00 € ;Homme;Marié;Electronique;R&D;Directeur Commercial;8;Rarement;Non;En poste;Travel_Rarely;1;Medium;2;Low;No;1;10;10;8;6;7;Medium;4;Better;Excellent;Very High
1108;38;M; 11 372,00 € ;Femme;Divorcé;Marketing;Ventes;Ingénieur d'affaires;2;Rarement;Oui;En poste;Travel_Frequently;10;High;2;High;No;3;10;6;3;1;2;High;2;Better;Excellent;High
1109;38;M; 2 545,50 € ;Homme;Marié;Ordinateurs;R&D;Directeur Commercial;10;Jamais;Oui;En poste;Travel_Rarely;1;Medium;1;Low;No;1;3;3;0;1;2;Very High;3;Better;Excellent;Medium
1110;44;M; 8 573,50 € ;Femme;Marié;Digital;R&D;Responsable Qualité;2;Rarement;Oui;En poste;Travel_Rarely;29;High;3;Medium;No;3;9;4;2;1;3;High;3;Better;Excellent;Medium
1111;53;F; 11 370,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'équipe;8;Rarement;Non;En poste;Travel_Rarely;2;High;1;Low;Yes;1;1;1;0;0;0;Low;2;Better;Excellent;Very High
1112;36;F; 12 067,50 € ;Homme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;Travel_Rarely;2;Medium;3;Very High;No;0;34;33;7;1;9;High;4;Better;Excellent;Medium
1113;41;F; 2 809,00 € ;Homme;Divorcé;Logiciels;R&D;Responsable d'équipe;3;Rarement;Non;En poste;Travel_Rarely;2;High;2;Medium;No;4;7;5;2;1;4;High;2;Better;Excellent;Low
1114;33;M; 9 840,00 € ;Femme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;En poste;Non-Travel;1;High;2;Low;No;4;9;6;5;1;2;Very High;3;Good;Excellent;Medium
1115;34;M; 2 806,00 € ;Femme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;11;Ponctuellement;Oui;En poste;Travel_Rarely;15;High;1;Low;No;8;10;8;2;7;6;High;3;Good;Excellent;Very High
1116;31;M; 8 917,50 € ;Homme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;11;Rarement;Non;En poste;Travel_Rarely;7;High;1;Very High;No;1;1;1;0;0;0;Low;4;Bad;Excellent;High
1117;37;F; 5 497,00 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Oui;En poste;Travel_Rarely;26;Medium;5;Very High;No;1;36;36;6;2;13;High;3;Better;Outstanding;High
1118;35;F; 7 938,00 € ;Femme;Marié;Marketing;Ventes;Ingénieur d'affaires;8;Rarement;Non;En poste;Travel_Rarely;1;High;2;Very High;No;9;9;2;2;2;1;Medium;3;Good;Excellent;Medium
1119;47;F; 9 959,00 € ;Homme;Marié;Marketing;Ventes;Manager;2;Jamais;Non;En poste;Travel_Rarely;3;High;1;Very High;No;1;1;1;0;0;0;Low;5;Better;Outstanding;Low
1120;52;F; 10 795,00 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable d'équipe;7;Rarement;Non;En poste;Travel_Rarely;14;High;2;Medium;No;0;10;9;8;7;7;High;3;Better;Excellent;Very High
1121;38;F; 9 024,50 € ;Homme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;4;Rarement;Non;En poste;Travel_Rarely;16;High;2;Medium;No;2;8;3;2;1;2;Medium;5;Best;Excellent;Medium
1122;48;F; 7 381,50 € ;Femme;Célibataire;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;Démission;Travel_Rarely;1;High;2;High;No;6;15;1;0;0;0;Medium;5;Better;Excellent;Low
1123;32;F; 6 982,50 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;7;Rarement;Non;En poste;Travel_Rarely;3;High;1;Low;Yes;1;10;10;9;1;5;Medium;3;Better;Excellent;Very High
1124;27;M; 4 672,00 € ;Femme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;3;Rarement;Non;En poste;Travel_Rarely;10;High;2;High;Yes;3;10;5;2;0;4;Low;4;Better;Excellent;High
1125;38;M; 5 867,50 € ;Femme;Marié;Ordinateurs;R&D;Responsable d'équipe;3;Rarement;Non;En poste;Travel_Rarely;6;Very High;3;High;No;2;11;7;6;7;6;Very High;3;Better;Excellent;Low
1126;51;F; 12 336,00 € ;Homme;Marié;Electronique;R&D;Développeur logiciels;2;Rarement;Non;En poste;Travel_Frequently;2;High;2;Very High;No;1;6;6;4;1;3;Low;0;Best;Excellent;Very High
1127;29;F; 3 870,50 € ;Femme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;3;Rarement;Non;En poste;Travel_Rarely;9;High;5;High;Yes;4;27;1;0;0;0;High;2;Better;Excellent;High
1128;30;F; 2 316,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;Travel_Rarely;10;Very High;1;High;No;2;4;2;2;2;2;Very High;2;Better;Excellent;Very High
1129;45;F; 6 642,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'équipe;9;Rarement;Non;En poste;Travel_Frequently;6;Very High;2;Low;Yes;3;9;3;2;0;2;Low;3;Better;Excellent;Very High
1130;48;F; 6 719,00 € ;Homme;Divorcé;Digital;R&D;Responsable d'équipe;7;Jamais;Oui;En poste;Travel_Rarely;9;Medium;5;Very High;No;8;24;1;0;0;1;Very High;2;Better;Outstanding;Very High
1131;41;M; 6 508,50 € ;Homme;Marié;Ordinateurs;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Travel_Rarely;28;Very High;2;High;No;1;10;10;9;6;8;Medium;3;Good;Excellent;Very High
1132;43;M; 6 713,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;2;Ponctuellement;Non;En poste;Travel_Frequently;10;Medium;2;High;No;1;8;8;2;7;7;Very High;3;Good;Excellent;Medium
1133;21;F; 1 219,00 € ;Femme;Célibataire;Ordinateurs;R&D;Responsable Qualité;0;Rarement;Non;Démission;Travel_Rarely;14;High;2;Low;No;1;5;5;4;1;2;Very High;2;Better;Excellent;High
1134;37;M; 9 133,50 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;3;Rarement;Oui;En poste;Travel_Rarely;27;Very High;1;Medium;No;5;8;6;4;0;2;Very High;0;Better;Excellent;High
1135;26;F; 11 357,00 € ;Homme;Célibataire;Digital;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;Travel_Rarely;7;Medium;1;Very High;No;1;1;1;0;0;1;High;5;Good;Excellent;Very High
1136;43;F; 7 816,50 € ;Homme;Célibataire;Logiciels;Ventes;Ingénieur d'affaires;7;Rarement;Non;En poste;Travel_Rarely;1;Very High;4;Low;No;1;27;26;0;0;12;Very High;5;Bad;Excellent;Medium
1137;20;F; 11 205,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;Démission;Travel_Rarely;24;High;1;Medium;Yes;1;1;1;1;0;0;High;3;Better;Excellent;High
1138;38;M; 8 497,00 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Non;En poste;Non-Travel;26;Medium;1;High;Yes;1;4;4;2;1;3;Medium;2;Good;Excellent;Medium
1139;26;F; 12 722,00 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Non;En poste;Travel_Frequently;20;High;4;High;Yes;2;32;30;8;12;13;Medium;3;Better;Excellent;High
1140;28;M; 8 395,50 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;0;Ponctuellement;Non;En poste;Travel_Rarely;5;Very High;1;Very High;No;3;6;3;2;0;2;Medium;3;Better;Excellent;Very High
1141;39;M; 8 946,00 € ;Femme;Divorcé;Logiciels;Ressources Humaines;Chargé Responsable division RH;1;Rarement;Non;En poste;Travel_Rarely;7;High;5;Very High;Yes;0;23;22;7;1;10;Medium;4;Good;Excellent;Very High
1142;31;M; 9 591,50 € ;Femme;Célibataire;Logiciels;R&D;Développeur logiciels;0;Rarement;Non;En poste;Travel_Rarely;7;Medium;1;Medium;No;1;6;6;4;1;1;Medium;3;Good;Excellent;Medium
1143;32;M; 3 108,50 € ;Femme;Divorcé;Ordinateurs;R&D;Développeur logiciels;0;Rarement;Non;En poste;Travel_Rarely;5;Low;2;Low;Yes;1;10;10;7;1;4;High;3;Better;Excellent;Low
1144;47;M; 6 106,00 € ;Homme;Divorcé;Logiciels;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Non-Travel;26;Medium;2;Low;No;1;10;10;7;4;5;Low;2;Better;Excellent;Low
1145;40;F; 2 735,00 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable Qualité;0;Rarement;Oui;Démission;Travel_Frequently;2;High;2;Low;No;7;10;5;2;0;3;Very High;3;Better;Excellent;Very High
1146;47;F; 9 106,50 € ;Femme;Marié;Digital;R&D;Manager;5;Rarement;Oui;En poste;Travel_Rarely;12;High;2;High;Yes;9;7;3;2;1;1;High;2;Better;Excellent;Medium
1147;34;F; 4 844,50 € ;Femme;Célibataire;Ordinateurs;Ventes;Ingénieur d'affaires;1;Ponctuellement;Oui;Démission;Travel_Frequently;10;Very High;2;Very High;No;1;9;9;7;7;2;High;3;Better;Excellent;Low
1148;36;M; 6 286,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;1;Rarement;Non;En poste;Travel_Rarely;25;High;1;Low;No;1;10;9;6;1;4;High;3;Good;Excellent;Very High
1149;34;M; 9 433,50 € ;Homme;Célibataire;Ordinateurs;R&D;Développeur logiciels;3;Rarement;Non;En poste;Travel_Rarely;10;High;2;Low;No;2;10;7;7;7;7;Medium;3;Better;Excellent;Very High
1150;22;M; 5 555,50 € ;Homme;Marié;Digital;R&D;Développeur logiciels;2;Rarement;Oui;En poste;Travel_Rarely;19;Medium;1;Low;No;1;7;7;7;0;7;Very High;3;Better;Excellent;Low
1151;41;M; 3 772,50 € ;Homme;Marié;Ordinateurs;R&D;Directeur Commercial;3;Jamais;Non;En poste;Travel_Rarely;18;Very High;2;Low;No;1;16;16;15;1;10;Medium;2;Better;Excellent;Very High
1152;51;M; 10 951,00 € ;Homme;Marié;Ordinateurs;R&D;Manager;9;Rarement;Oui;En poste;Travel_Rarely;27;Low;2;Low;No;0;6;5;3;0;0;Medium;5;Good;Outstanding;Medium
1153;27;M; 10 877,00 € ;Homme;Divorcé;Digital;R&D;Développeur logiciels;3;Rarement;Non;En poste;Travel_Rarely;5;High;1;Very High;No;1;3;2;2;2;2;High;2;Better;Excellent;High
1154;36;M; 8 257,50 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;0;Ponctuellement;Non;Démission;Travel_Frequently;3;High;1;Very High;Yes;1;0;0;0;0;0;Medium;2;Best;Excellent;High
1155;32;M; 2 280,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'Agence;1;Ponctuellement;Oui;Démission;Travel_Rarely;26;High;5;High;No;3;27;5;2;1;0;Very High;2;Better;Excellent;High
1156;32;F; 9 820,00 € ;Femme;Divorcé;Ordinateurs;R&D;Responsable Qualité;12;Ponctuellement;Non;En poste;Travel_Rarely;3;Medium;2;High;No;0;11;10;8;0;7;High;3;Better;Excellent;Very High
1157;28;F; 12 538,00 € ;Femme;Marié;Digital;R&D;Développeur logiciels;7;Rarement;Non;En poste;Travel_Rarely;15;Medium;3;High;No;1;18;18;15;14;12;Low;2;Better;Excellent;Very High
1158;20;F; 11 706,00 € ;Homme;Célibataire;Electronique;R&D;Responsable Qualité;0;Ponctuellement;Oui;Démission;Non-Travel;8;High;2;High;No;1;15;14;11;2;9;High;5;Better;Excellent;Very High
1159;33;M; 11 677,50 € ;Femme;Marié;Digital;R&D;Développeur logiciels;4;Rarement;Non;En poste;Travel_Rarely;19;High;2;High;No;3;9;4;3;0;2;High;2;Good;Excellent;Low
1160;33;M; 7 227,00 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Oui;En poste;Travel_Frequently;4;High;2;High;No;0;10;9;2;3;8;Low;2;Bad;Excellent;Very High
1161;46;M; 5 364,00 € ;Homme;Divorcé;Marketing;Ventes;Manager;8;Rarement;Oui;En poste;Travel_Rarely;2;Medium;2;Very High;No;1;10;10;7;3;9;Very High;3;Better;Excellent;Low
1162;57;F; 1 911,50 € ;Femme;Marié;Logiciels;R&D;Manager;7;Ponctuellement;Oui;En poste;Travel_Rarely;2;Medium;3;High;Yes;3;10;5;4;0;2;Very High;6;Best;Excellent;Very High
1163;25;F; 2 718,50 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;0;Rarement;Non;Démission;Travel_Rarely;10;Medium;3;Low;No;9;15;13;12;6;0;Very High;3;Better;Excellent;High
1164;36;F; 1 678,00 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'Agence;7;Ponctuellement;Non;En poste;Travel_Rarely;10;High;1;Medium;No;1;8;8;4;7;7;Medium;2;Bad;Excellent;Low
1165;32;F; 6 060,50 € ;Homme;Célibataire;Digital;R&D;Responsable Qualité;3;Ponctuellement;Non;Démission;Travel_Rarely;16;High;3;Very High;Yes;6;18;4;2;3;3;High;2;Good;Excellent;Very High
1166;50;F; 2 249,00 € ;Homme;Marié;Digital;R&D;Manager;13;Ponctuellement;Oui;En poste;Travel_Frequently;1;High;2;Very High;Yes;4;14;10;7;0;2;Low;3;Better;Excellent;High
1167;58;F; 9 711,50 € ;Homme;Marié;Digital;R&D;Directeur Commercial;7;Rarement;Oui;En poste;Travel_Frequently;4;Medium;4;Very High;No;2;23;2;2;2;2;High;3;Better;Outstanding;Medium
1168;28;F; 9 699,50 € ;Femme;Célibataire;Ressources Humaines;Ressources Humaines;Chargé Ressources Humaines;7;Ponctuellement;Non;En poste;Travel_Rarely;15;Low;2;Very High;Yes;6;7;2;2;2;2;Low;2;Good;Excellent;Very High
1169;29;F; 1 839,50 € ;Homme;Célibataire;Ordinateurs;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Travel_Frequently;2;High;1;Very High;Yes;1;6;6;3;1;3;Low;2;Better;Excellent;High
1170;44;F; 1 102,50 € ;Femme;Marié;Ordinateurs;R&D;Manager;1;Ponctuellement;Non;En poste;Travel_Rarely;8;Very High;1;High;No;7;5;3;2;0;2;Medium;0;Better;Excellent;Low
1171;24;F; 11 007,00 € ;Femme;Célibataire;Logiciels;R&D;Développeur logiciels;0;Jamais;Oui;Démission;Travel_Frequently;2;High;1;Very High;No;2;6;4;2;1;2;Very High;0;Good;Excellent;High
1172;39;F; 4 383,50 € ;Homme;Divorcé;Ordinateurs;R&D;Responsable d'équipe;9;Ponctuellement;Oui;En poste;Travel_Rarely;7;High;1;Low;Yes;3;10;4;2;0;3;Low;3;Bad;Excellent;Medium
1173;41;M; 2 246,50 € ;Femme;Divorcé;Marketing;Ventes;Ingénieur d'affaires;4;Ponctuellement;Oui;Démission;Travel_Rarely;10;Medium;2;High;No;9;8;5;2;1;4;High;2;Better;Excellent;High
1174;39;M; 5 178,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable Qualité;2;Rarement;Oui;En poste;Travel_Rarely;5;High;3;Low;No;4;9;3;2;0;2;Medium;6;Better;Excellent;High
1175;57;M; 2 567,50 € ;Homme;Marié;Ordinateurs;R&D;Responsable d'Agence;0;Rarement;Non;En poste;Travel_Frequently;2;Very High;2;High;No;1;7;7;7;0;7;Very High;6;Better;Excellent;High
1176;41;F; 10 827,00 € ;Homme;Célibataire;Digital;R&D;Responsable d'équipe;3;Jamais;Non;En poste;Travel_Rarely;12;High;2;Medium;No;4;7;5;4;1;0;Very High;3;Better;Outstanding;High
1177;31;F; 7 437,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;7;Ponctuellement;Oui;Démission;Travel_Rarely;22;High;4;Medium;No;3;27;4;2;1;2;Low;2;Better;Excellent;Medium
1178;28;F; 9 613,00 € ;Femme;Marié;Logiciels;R&D;Directeur Commercial;8;Ponctuellement;Non;En poste;Travel_Rarely;17;Medium;3;Low;No;5;19;14;11;1;11;Very High;3;Better;Excellent;High
1179;34;F; 13 116,50 € ;Homme;Divorcé;Ordinateurs;R&D;Directeur Commercial;0;Ponctuellement;Non;En poste;Travel_Rarely;2;High;1;High;No;1;2;2;2;2;2;High;3;Better;Excellent;Low
1180;56;F; 4 233,00 € ;Homme;Célibataire;Ordinateurs;Ventes;Ingénieur d'affaires;3;Ponctuellement;Non;En poste;Travel_Rarely;3;High;2;Medium;No;1;11;11;8;7;9;Very High;2;Better;Excellent;High
1181;44;F; 8 829,00 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;15;Ponctuellement;Non;En poste;Travel_Rarely;7;High;1;Medium;No;2;15;4;3;1;3;Low;4;Better;Excellent;High
1182;41;F; 3 242,50 € ;Femme;Marié;Logiciels;R&D;Responsable Qualité;0;Ponctuellement;Non;Démission;Travel_Rarely;6;Medium;4;High;Yes;2;30;15;11;2;12;High;3;Better;Excellent;Medium
1183;47;F; 12 054,50 € ;Homme;Célibataire;Ordinateurs;R&D;Responsable d'Agence;3;Rarement;Oui;En poste;Non-Travel;1;Medium;2;High;No;0;4;3;2;1;2;Very High;6;Better;Excellent;High
1184;42;F; 1 647,00 € ;Homme;Divorcé;Marketing;Ventes;Ingénieur d'affaires;3;Jamais;Non;En poste;Travel_Rarely;3;Very High;2;Low;No;6;13;5;4;0;4;Very High;3;Better;Outstanding;Low
1185;31;F; 10 140,50 € ;Femme;Célibataire;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Non;En poste;Travel_Rarely;22;High;4;High;No;3;36;10;8;4;7;Medium;6;Better;Outstanding;High
1186;40;F; 1 879,00 € ;Homme;Célibataire;Logiciels;Ressources Humaines;Chargé Ressources Humaines;0;Rarement;Non;En poste;Travel_Rarely;15;Medium;4;High;No;1;14;14;10;6;11;High;3;Better;Outstanding;Low
1187;27;F; 3 854,50 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;2;Rarement;Non;En poste;Travel_Frequently;12;High;2;Very High;Yes;3;13;11;9;6;7;Very High;2;Best;Outstanding;Low
1188;36;F; 11 002,50 € ;Femme;Marié;Electronique;R&D;Développeur logiciels;4;Rarement;Non;En poste;Travel_Frequently;1;High;2;Very High;No;7;19;13;11;2;9;Very High;4;Best;Excellent;Very High
1189;32;F; 11 627,50 € ;Femme;Célibataire;Ordinateurs;Ventes;Architecte;0;Rarement;Oui;Démission;Travel_Rarely;5;Medium;2;Medium;Yes;1;10;10;0;0;9;Low;3;Good;Excellent;Medium
1190;40;F; 11 612,50 € ;Homme;Marié;Logiciels;R&D;Responsable Qualité;12;Rarement;Non;En poste;Travel_Rarely;2;High;2;Very High;No;1;6;6;2;0;4;Very High;5;Better;Excellent;High
1191;55;F; 10 434,00 € ;Homme;Célibataire;Electronique;R&D;Développeur logiciels;0;Rarement;Oui;En poste;Travel_Rarely;2;High;2;Medium;No;0;10;9;5;1;6;Very High;4;Good;Excellent;High
1192;42;F; 12 644,50 € ;Homme;Célibataire;Ordinateurs;R&D;Développeur logiciels;0;Rarement;Non;En poste;Travel_Rarely;5;High;2;Very High;No;1;10;10;0;0;2;Low;2;Better;Excellent;Low
1193;35;F; 2 381,50 € ;Femme;Marié;Ordinateurs;R&D;Développeur logiciels;5;Rarement;Non;En poste;Travel_Rarely;16;High;1;Low;Yes;4;17;2;2;2;2;Very High;2;Good;Excellent;Medium
1194;28;F; 6 340,50 € ;Femme;Célibataire;Logiciels;R&D;Responsable Qualité;2;Rarement;Non;En poste;Travel_Frequently;2;Medium;1;Medium;No;1;4;4;3;3;3;Very High;3;Better;Outstanding;Medium
1195;47;F; 1 742,00 € ;Femme;Célibataire;Logiciels;R&D;Directeur Commercial;8;Rarement;Oui;En poste;Travel_Rarely;2;Very High;4;Medium;No;6;29;3;2;1;2;Medium;2;Better;Excellent;High
1196;36;M; 2 513,00 € ;Femme;Divorcé;Digital;R&D;Responsable Qualité;8;Rarement;Oui;En poste;Travel_Rarely;1;High;4;High;No;4;23;8;7;0;0;High;2;Better;Excellent;Low
1197;32;M; 8 794,50 € ;Homme;Marié;Marketing;Ventes;Ingénieur d'affaires;4;Jamais;Oui;En poste;Travel_Rarely;23;High;3;High;Yes;3;21;2;0;0;2;Very High;2;Better;Excellent;Very High
1198;38;M; 3 080,00 € ;Homme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;2;Rarement;Non;En poste;Travel_Rarely;9;High;1;Low;No;1;2;2;2;0;2;Very High;3;Better;Excellent;Low
1199;40;M; 8 808,00 € ;Homme;Divorcé;Ordinateurs;Ventes;Ingénieur d'affaires;0;Ponctuellement;Non;En poste;Non-Travel;16;High;2;Very High;Yes;1;7;6;5;1;2;High;2;Better;Outstanding;High
1200;40;F; 11 894,00 € ;Homme;Célibataire;Digital;R&D;Responsable Qualité;2;Jamais;Non;En poste;Travel_Rarely;26;High;2;High;No;6;10;3;2;0;2;Low;2;Good;Excellent;Medium
1201;31;M; 13 453,00 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;1;Jamais;Non;En poste;Travel_Rarely;1;High;1;Very High;Yes;4;8;2;2;2;2;High;2;Better;Excellent;Low
1202;46;M; 10 462,00 € ;Femme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;1;Rarement;Non;En poste;Travel_Rarely;8;Medium;1;High;Yes;1;5;5;4;1;2;Very High;2;Better;Excellent;Low
1203;57;M; 3 419,50 € ;Femme;Marié;Ordinateurs;R&D;Manager;5;Rarement;Oui;En poste;Travel_Rarely;4;High;1;High;No;7;7;0;0;0;0;Very High;5;Good;Excellent;Very High
1204;22;F; 6 847,50 € ;Homme;Célibataire;Electronique;R&D;Responsable Qualité;2;Rarement;Non;En poste;Travel_Rarely;24;Very High;3;Very High;No;3;11;4;3;1;2;Medium;2;Better;Excellent;High
1205;27;F; 10 155,00 € ;Homme;Marié;Digital;R&D;Développeur logiciels;3;Rarement;Non;En poste;Travel_Frequently;7;High;1;High;Yes;2;19;9;7;7;7;Very High;3;Better;Excellent;High
1206;27;F; 2 248,50 € ;Homme;Célibataire;Marketing;Ventes;Ingénieur d'affaires;2;Ponctuellement;Oui;Démission;Travel_Rarely;2;High;1;Medium;No;1;1;1;0;0;0;Very High;2;Better;Excellent;Low
1207;28;F; 12 437,50 € ;Homme;Divorcé;Ordinateurs;R&D;Développeur logiciels;8;Rarement;Non;Démission;Non-Travel;7;High;1;Very High;No;1;7;7;7;5;7;Very High;5;Better;Outstanding;High
1208;26;F; 1 174,50 € ;Homme;Marié;Logiciels;R&D;Développeur logiciels;0;Rarement;Non;Démission;Travel_Rarely;22;Medium;1;Medium;No;5;8;4;2;1;2;Low;1;Better;Excellent;Very High
